username,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
kapten_krok,-0.6384057069821233,-0.00398781792736173,0.5810811793164538,0.504740263706665,0.0020049588184803033,2.20357165336082e-05,-4.601370076682609e-05,-0.00013848571613315352,0.00028909985230258687,2.5005297739544293e-07,-3.6011198989512765e-05,-0.00010472270963296038,-9.576339628125263e-05,3.501142213059106e-08,9.542294067902719e-09,3.2629265078680945e-05,7.143390581659407e-06,-8.374940336890915e-06,1.4701528656047651e-06,1.2951940299048448e-06,-1.8008538463474016e-05,2.5733282530268833e-05,4.770682489650406e-06,-6.021432089668411e-07,-5.8362554610105824e-06,-1.0021031347754858e-06,-5.807964091445869e-05,-8.973761503840829e-07,5.793511252768663e-07,6.593076295163034e-08,-2.97701732568303e-07,4.847656719257581e-07,3.45832645341117e-05,5.725672088321953e-08,7.532893913136998e-05,-7.338869131380917e-05,3.30620720590203e-08,-2.250927187949079e-07,2.1066745398830247e-07,-7.538148946113582e-07,2.1563310229149003e-08,-1.021064426603436e-07,1.056193828449952e-07,7.323586197919614e-07,5.459879834788134e-07,-9.836908222941938e-07,3.1570599897514663e-07,2.513343688724206e-07,3.252929632841631e-07,-1.3578074609153347e-07,-1.1624839578222734e-06,-1.9230705620970776e-06,-1.0934050388594573e-06,1.6992611564888787e-06,8.002561595310938e-08,-2.092690453093668e-07,-1.2254778717723036e-07,2.2854488140013408e-07,0.00012372078677696377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ApeTit4TwoHundred,0.9997295475320929,-0.00018655163596046883,-4.44076845819716e-05,0.006123001374961579,-0.0004032155818023693,0.001473431463367755,0.0012394487297645064,0.00028503389373335026,0.00021104280297947503,-0.00010170665011400152,0.00023618500675360514,-0.0006174369558013363,0.00027074867444108145,-0.00046621369069434323,0.0001129089435923056,0.0006078405208687157,0.0003184916725856837,-0.0005447465715074916,-0.0003289591423593553,-0.0009091816570313124,6.803192016468119e-05,-0.0011813081066580416,0.00047830314503309823,-0.0006422296405022759,0.00048584500311385585,0.000528574743622125,0.00257639198449302,0.0001057757124741595,-0.00029975256996669073,-0.0001795440285601205,-8.061629959540753e-05,-0.00046685218982955,6.09114221433125e-06,0.0005440316303396156,0.0017982897319151771,-0.0006231957063127781,0.00042643126818314736,0.00015773611216566452,-0.0004122134548547223,0.0021668398864386432,0.0004964721667580892,-3.0223891365274643e-05,-0.0002615343899531341,-0.0011138073083233231,-0.00024670278873971813,0.0012443283356388052,-0.0007493583200288834,2.240207555218691e-05,-0.0012457901514407006,0.0010520238813538432,0.0029819337840653382,0.0024430593969197423,0.0020028554857768645,-0.0028153107985591317,-0.000209090357577993,-8.29001170537832e-06,6.137953772296183e-05,-0.0007563062535480024,0.000902642809379837,0.021064047416400233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LeopoldTheLlama,-0.999932201741998,9.253347065590898e-05,3.346229969111495e-05,-0.0030408292859253555,0.0002010984831377365,-0.0007415547560876544,-0.0006221140806713056,-0.00014205613201072852,-0.00010713425065992521,5.0828522170397716e-05,-0.00011678710690208009,0.00031069618601075916,-0.00013548344747502843,0.00023454648213125088,-5.649391898116861e-05,-0.0003065871333028175,-0.00016005924546320282,0.00027415586216988355,0.00016522288293897627,0.0004566461455188472,-3.1845214688860904e-05,0.0005929818245290254,-0.0002424530305665128,0.00032528002351501714,-0.000242049673986975,-0.0002635223471205747,-0.001294111270687494,-5.2556784290031665e-05,0.00014983837847274762,8.983960042760175e-05,4.046549321112329e-05,0.00023245283171891189,-2.4027736882852485e-06,-0.0002707911018121397,-0.0009034483707408558,0.0003133185196284307,-0.00021336827749847634,-7.956127872077737e-05,0.00020741210065979018,-0.0010892183707910956,-0.000249621698242917,1.5280954745071924e-05,0.00013150841274579998,0.0005602368712462122,0.00012410434687068128,-0.0006261242935408424,0.00037624559012814507,-1.1753421744528392e-05,0.0006206669876348581,-0.0005241343528965784,-0.001499202822305186,-0.0012281793756599585,-0.001006847048795636,0.0014154067065363296,0.00010319882851843506,7.205881176151073e-06,-2.94419481873424e-05,0.00037673570387342927,-0.00045155619241816255,-0.010549582844922245,4.101467197226107e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FerrumFist,0.547164173173579,-0.0005456001192074927,0.4239308275069611,0.721723766190491,0.002859431971950168,3.45632199171872e-05,-7.422565891164108e-05,-0.0002021021429887888,0.00042045546201719905,-1.9118374020258243e-06,-5.4442783994738085e-05,-0.00015134768965706897,-0.00017603024180944704,1.0117582176567884e-06,-3.536332149703605e-07,3.885344951785851e-05,1.871530411429854e-05,1.682238034246074e-06,1.9734450187736185e-06,2.6414534176467075e-06,-3.1237244068475295e-05,2.394110714820635e-05,5.58427058594583e-06,2.4257665357669735e-06,-1.195563642429816e-05,-3.045990068765164e-06,-7.65812646238627e-05,-1.2062277919643444e-06,1.8865506022968628e-06,7.111775772922015e-07,-5.98022908642454e-08,-3.7307730969181637e-07,9.75179420952106e-05,1.3870443758550746e-06,-3.349697157586583e-06,1.235965284659867e-06,-1.1985541546394533e-06,1.548238065642822e-07,8.555199562029034e-07,-1.6659338799986777e-06,-3.58756657128925e-07,1.1812234707528349e-07,3.4690502221000315e-08,7.485043919662654e-07,-8.146708210775192e-07,-1.0101071544788912e-06,4.301461675458689e-06,7.807803388123833e-09,4.204149513363252e-06,-3.1463180378711695e-06,-1.6901524301834427e-06,-3.3281404039343096e-06,-1.318231176495988e-06,3.3249440010767196e-06,1.3966625720392977e-06,-2.1465824745899585e-06,-1.0624667672839994e-06,2.524244438656377e-06,-4.793138953891534e-07,9.460460960361867e-06,-5.784679814021387e-06,0.00022792974357454596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Coziestpigeon2,-0.9347536309077323,0.0004608982265971374,0.1368877856313425,0.3278649848535062,0.0012895941861403128,-4.5774833875670045e-06,1.1584352753036804e-05,-6.91440394997785e-05,0.00017197466205941,3.171122615379906e-07,1.155894136960062e-06,-9.430594534653457e-05,2.4615677189675046e-06,6.847801780544776e-07,-3.7800405199034896e-07,-1.2784749121919116e-06,-1.5267394744312934e-07,3.4104866273726697e-07,-1.3336747440757087e-07,1.065944349623718e-08,6.628789302335804e-07,-7.00445669379482e-07,-9.566393534442872e-07,6.565514555084438e-07,2.556492704421228e-07,-8.904825391808133e-07,9.981171262970027e-07,-7.648419029907594e-07,-6.260403042275391e-07,-6.818598325020901e-07,-7.166826032458647e-07,-3.230106989747978e-07,-5.951358859886449e-07,2.818591968269974e-07,5.467919314772901e-07,-1.562122264070523e-07,4.4018625679887616e-07,-1.9947636930853455e-07,9.978970778726587e-08,3.967108253316441e-07,-1.3081308086705166e-07,1.7569975029134038e-07,-9.524165948617826e-08,-1.51898360927119e-07,3.2513176168192227e-08,1.1416025981265701e-07,-2.994672149666585e-07,2.7757019125418307e-07,9.149221166979591e-07,-1.1093162496257791e-06,4.547403636342215e-07,4.0581216236638734e-07,2.920355708848169e-07,-4.595112440767188e-07,2.654844939472362e-07,-7.926540006631716e-07,-2.839414409481577e-07,4.518602164017267e-07,7.655044531223957e-07,-2.7013220363024896e-06,-3.2350994619835514e-07,-3.717629892008054e-05,0.0001227199685188627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Faemn,-0.06949304566558494,0.00030389236415659105,-0.48439237103951865,-0.8720793083368976,-0.003451079248603933,-3.150112856690681e-05,6.584893971390929e-05,0.00023212375386034954,-0.0004965709748846645,1.3828898085208484e-06,5.293891818373947e-05,0.00019701829252204804,0.00016951878679990497,4.6086308857554305e-07,-3.544323586031795e-07,-3.878034701072916e-05,-1.8517192362459514e-05,-2.042113982191933e-06,-1.6248134312400197e-06,-2.3395917565973172e-06,3.323159217704125e-05,-2.3037938717545085e-05,-1.007961989393955e-05,3.368938685106854e-06,1.04785127836793e-05,-1.548366647075059e-07,7.395445920850197e-05,6.445260032357446e-07,-3.830032185499043e-07,4.5353262716900106e-08,3.040516858994556e-07,9.561635477791181e-07,-9.441454476287978e-05,-5.357467477962514e-07,1.4669191603972558e-06,-1.3298530748093837e-07,3.339092666954119e-07,1.6401910664758826e-07,-5.115941895108261e-07,8.149195155563356e-07,3.044952806806312e-07,-2.474946609102617e-07,1.9445529594044484e-07,-3.1670155633017175e-07,6.499301288683931e-07,7.46797551049998e-07,-2.640737227772299e-06,2.0325962550776086e-07,-2.5368674966131223e-06,2.205923531321663e-06,1.2577488743393103e-06,2.02649154067636e-06,7.826802950551559e-07,-1.9701757819408274e-06,-8.618755464262133e-07,1.63927833871835e-06,7.440633661281278e-07,-1.4305897216715879e-06,-2.096026734279028e-08,5.298020571202329e-07,-1.9640213555611146e-07,-0.0001384880618083051,-4.0132968955131e-05,0.00010036742727961993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kallipolan,-0.999999983637498,2.1862722037804295e-07,7.539246505309491e-06,1.5209936237885685e-05,-1.148894289800782e-06,4.529262002647179e-06,1.7712888061239524e-06,5.242057990399387e-07,1.909097806915929e-06,-2.8670261932569086e-07,-7.896407837168123e-07,-1.4442374582555234e-06,-4.979635626467787e-07,8.213322838965517e-07,-8.751395661726366e-07,1.6619416239749913e-06,2.753046224865971e-07,-2.0167154154822813e-06,-9.396451116091567e-07,-2.7252421058310604e-06,2.5044953210166817e-06,-2.600243312561893e-06,-4.478836260061703e-06,5.415200187688619e-06,-1.132953564158919e-06,-3.6425903224283017e-06,6.434599708352765e-06,-1.301021061230027e-06,3.0412833901929416e-07,-2.5428038135142357e-07,-6.510131615408301e-07,7.531055710345991e-07,1.483138492473794e-06,1.2328480788232675e-06,3.685581989825275e-06,7.414368866148747e-08,1.579560158003684e-07,6.964324208791093e-07,-7.114991752891521e-07,4.40188610959394e-06,1.1843270628668683e-06,-3.171822660371015e-07,-1.5949034581982523e-07,-2.3117919460265573e-06,-3.8219618329520286e-08,3.676975264419955e-06,-2.554931790524834e-06,7.474665157379814e-07,-7.300388266241356e-07,1.0650991198133272e-06,7.580149325717869e-06,6.352826094468259e-06,4.706470721362008e-06,-7.023925018306086e-06,3.7555039397450817e-07,-7.931703667717095e-07,-3.095382979648315e-07,-1.7136178804110979e-07,1.4612938071872296e-06,-1.533491281190967e-05,-1.2634675482309513e-05,4.440472413851739e-06,-5.531542111585152e-07,3.7824564671617227e-06,0.0001777601293973519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emijah1,0.9999999781971344,-3.13315346725821e-07,-4.957488285577235e-06,-7.811097572768682e-06,7.782307587715141e-07,-2.487129209940617e-06,-3.3146289099141435e-07,-3.9920800628711395e-07,-9.244603773546192e-07,3.6297883985964554e-07,8.94695596646463e-07,1.0408925008790463e-06,6.567828641027396e-07,-3.795145287915785e-07,4.925486487898768e-07,-7.915554200969648e-08,-1.6212752253538956e-07,9.398095902013668e-07,5.957682689618761e-07,1.4559466679197078e-06,-1.7573860305186023e-06,1.3292243501782574e-06,2.6096852509454576e-06,-3.2296881099019e-06,1.2590061467122984e-06,1.8320786271411482e-06,-2.976384693444118e-06,8.478579246954047e-07,3.9402799856192365e-07,5.480457013581615e-07,6.568381262102108e-07,-7.628144997644287e-07,-1.2576766903319795e-06,-4.909645398931313e-07,-1.8646033282233517e-06,-2.0771483797001805e-07,-1.8806111165652365e-07,-3.856524588637465e-07,1.2773168255338164e-07,-1.9529529943776367e-06,-4.154311465468011e-07,3.644309488101084e-08,-1.700226844753699e-08,1.076811746319137e-06,1.0784029641331918e-07,-1.8986587916648868e-06,1.235706867012704e-06,-4.923081206600937e-07,-3.3077138159843743e-07,-1.4027127677105966e-08,-3.9929228997527206e-06,-3.5912241913368546e-06,-2.6230651944380123e-06,3.5945061206180387e-06,-6.036666293823786e-07,1.0456438444760698e-06,4.3690275226735656e-07,-4.0091041757294043e-07,-8.234547493522294e-07,7.245900206605742e-06,8.259373516518045e-06,-2.7075538756993004e-06,1.5131809974192073e-07,-1.7389191452953793e-06,-0.00018123861377730802,0.00010208805252102787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
everysinglehoetrife,-0.9999999743794038,4.5190503272409544e-07,4.86384189395069e-06,9.471607393210502e-06,-7.144540738267424e-07,3.0050261831392304e-06,6.265110958839246e-07,5.31533484831127e-07,1.0291941079098154e-06,-1.9497417440513155e-07,-9.684597611665525e-07,-1.4729455399886186e-06,-3.222270491980629e-07,1.9317225226307164e-07,-4.650631819355477e-07,6.249751882339442e-07,1.4698416833050375e-07,-1.2092958367885525e-06,-7.510458340319082e-07,-1.8282428759633332e-06,1.7815236196384738e-06,-1.5770015940629394e-06,-2.5198940875613885e-06,3.2910925790909345e-06,-1.19833314448443e-06,-1.9255766852866616e-06,3.939999937023171e-06,-8.492649953433701e-07,-3.6681612448486365e-07,-5.186374518947507e-07,-6.33503246675941e-07,9.008492663941375e-07,9.406158316362168e-07,4.848565286329727e-07,2.3996107260231583e-06,1.676825396983638e-07,3.4242545179041583e-07,3.981575560314999e-07,-3.3812655677846195e-07,2.5177162376588624e-06,6.724217670939689e-07,-1.3583189063755126e-07,-2.9798998041729744e-08,-1.3953625690866852e-06,5.673850712253483e-08,2.3628035795527864e-06,-2.0707426303951733e-06,5.960872763329964e-07,-4.789415506430717e-07,7.825702700534842e-07,4.712462250003049e-06,4.312963200269701e-06,3.054526626118613e-06,-4.4190067337281e-06,3.4068599674153165e-07,-5.810100906916766e-07,-2.2664881339278968e-07,-4.802408382436994e-08,9.102801638863907e-07,-9.367084062839399e-06,-1.03101536110323e-05,2.6496378670114424e-06,-3.582153172898816e-07,1.9945687733692916e-06,0.00018058700416162147,-0.00010245984579283716,8.745416641838407e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
falafax,-0.9999999705125144,5.349483685652893e-07,6.006084403952965e-06,1.1259091508841898e-05,-9.77158253247768e-07,3.526282467292091e-06,7.357912256390863e-07,5.608529618279754e-07,1.4687158005477882e-06,-2.0201418550201388e-07,-9.694567911396673e-07,-1.6266452466017223e-06,-2.680854923057229e-07,4.691096857841377e-07,-6.964293286431707e-07,6.515156832072527e-07,2.1586537661875034e-07,-1.3290026840993795e-06,-8.658853104316249e-07,-2.1090448747970745e-06,2.554157665917946e-06,-1.9359953276509866e-06,-3.536763249213769e-06,4.52036554688854e-06,-1.2254248944713224e-06,-2.8692574709084156e-06,4.7810968908566936e-06,-1.2273174935921033e-06,-3.14415811468635e-07,-6.177444859242857e-07,-8.376803946581218e-07,9.680650013026996e-07,9.879411625024912e-07,7.889550213525212e-07,2.8167438587519198e-06,2.2224258939469817e-07,3.5054604695604373e-07,5.271335339852286e-07,-4.5518577671178806e-07,2.976844066874091e-06,8.602282589119372e-07,-2.491453004377981e-07,2.963800353784682e-08,-1.5142332440495975e-06,2.154647412622756e-07,2.71154847643453e-06,-2.5886980965757064e-06,7.688017411512289e-07,-6.148617057978125e-07,8.74815048557959e-07,5.498361683727268e-06,4.868076144122552e-06,3.551568804954299e-06,-5.08098046652577e-06,2.9666795405819843e-07,-5.501315141667732e-07,-1.7570359882523405e-07,-1.8217025863166466e-07,1.308075547337631e-06,-1.087711860544637e-05,-1.1944999448105754e-05,2.9626595806813427e-06,-2.255841760765968e-07,2.434696262144601e-06,0.00018039477103541583,-0.0001026210790580905,5.781885228043208e-07,0.00012337835204264506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trer24,-0.9999999705125148,5.34943884971224e-07,6.006084346698032e-06,1.125909151443039e-05,-9.771521821616284e-07,3.5262780442209197e-06,7.357953633666296e-07,5.60851895218278e-07,1.4687149199810224e-06,-2.0201522383680499e-07,-9.69458283727412e-07,-1.6266462563670112e-06,-2.680907655160337e-07,4.6910754426728276e-07,-6.964255423696023e-07,6.515173550840871e-07,2.1586408632187697e-07,-1.3290025916091589e-06,-8.65877609470908e-07,-2.109042472790984e-06,2.55415914793361e-06,-1.9359923762707618e-06,-3.5367639133159094e-06,4.520366738158788e-06,-1.2254256710062337e-06,-2.8692568411511664e-06,4.78109744234818e-06,-1.2273130189595963e-06,-3.144204559257227e-07,-6.177444585900383e-07,-8.376781768281591e-07,9.680576493251722e-07,9.87937126284311e-07,7.889622029262931e-07,2.816740645263792e-06,2.222433422656297e-07,3.5054042911089285e-07,5.271330040884495e-07,-4.5518630989198773e-07,2.9768420560783126e-06,8.602292868620841e-07,-2.491432780444579e-07,2.9639555893229783e-08,-1.5142310171850875e-06,2.1546367269017478e-07,2.711547135548755e-06,-2.588695104818434e-06,7.688034000435228e-07,-6.148642520488808e-07,8.748118792267802e-07,5.498362630278844e-06,4.868076597858361e-06,3.551571235829065e-06,-5.080982325314668e-06,2.966614298771181e-07,-5.501307087596124e-07,-1.7571616292455561e-07,-1.821738107657799e-07,1.3080782861350685e-06,-1.0877118551339579e-05,-1.1945002811898245e-05,2.962661029604161e-06,-2.2558739004582647e-07,2.434696611298476e-06,0.00018039476745630948,-0.0001026210816891568,5.781883555567285e-07,7.767509221936153e-07,0.00012337590627795476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lackingsaint,-0.9999999765188754,4.167859371288497e-07,4.548120974635997e-06,8.494105631821609e-06,-6.61683181253687e-07,2.706414485629305e-06,5.175413261912543e-07,4.6847370620660167e-07,8.80327251620454e-07,-2.0692079449023712e-07,-9.356814598823143e-07,-1.3170980729888208e-06,-4.497242347237237e-07,1.991317916587901e-07,-4.24850285543277e-07,4.819700443473146e-07,1.308743817674601e-07,-1.1180852903255371e-06,-6.719161984956298e-07,-1.6390510821996797e-06,1.59027690827519e-06,-1.3973272058216015e-06,-2.2811274255300884e-06,2.967261514748249e-06,-1.1986111439826903e-06,-1.7236685508710567e-06,3.4257562085429048e-06,-7.842744321118143e-07,-3.6656377564976316e-07,-5.019039467711838e-07,-6.018642506269616e-07,8.329116319349912e-07,9.915402732027621e-07,4.307582629072002e-07,2.1343718226204892e-06,1.546016173908307e-07,2.9629919787141503e-07,3.7405112800841565e-07,-2.529913692002586e-07,2.2174414544219075e-06,5.611754602834693e-07,-9.403994489706826e-08,-2.066165156778082e-08,-1.2546894778289912e-06,-1.7830194074045222e-08,2.1245464922863584e-06,-1.7076548629225361e-06,5.242981049599933e-07,-2.543488385953633e-07,5.513372189885969e-07,4.261944793667503e-06,3.936178575006275e-06,2.7791917725947156e-06,-3.9976063145047184e-06,3.894262388367658e-07,-6.78469478954652e-07,-2.7302893882809977e-07,7.281863311646322e-08,8.05333516920121e-07,-8.34778722852115e-06,-9.225862527888175e-06,2.5576166322949136e-06,-3.050492004289371e-07,1.7952077587169145e-06,0.00018083148775148954,-0.00010224902536037236,2.3731291810024764e-07,1.9902392886635565e-07,1.9777389967008357e-07,5.8450790423856377e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
thomasbomb45,-0.9999999705125144,5.349465751276632e-07,6.006084381214941e-06,1.1259091502387754e-05,-9.771535312918817e-07,3.5262770712362565e-06,7.357928118244509e-07,5.608513106185209e-07,1.468716681114554e-06,-2.0201211139343855e-07,-9.69459121283404e-07,-1.6266423929939416e-06,-2.6808775225299896e-07,4.6910861541698215e-07,-6.964261704127305e-07,6.515155452089523e-07,2.1586451642083477e-07,-1.3290022451845936e-06,-8.658810459018653e-07,-2.109043180690969e-06,2.554157665917946e-06,-1.9359947556809115e-06,-3.536762462703835e-06,4.520368670748352e-06,-1.2254256710062337e-06,-2.8692555888331772e-06,4.781096479626525e-06,-1.2273148413468998e-06,-3.144173596209976e-07,-6.17747010306214e-07,-8.376803727546808e-07,9.680551981280707e-07,9.879389949038389e-07,7.889604053020547e-07,2.8167391795723287e-06,2.2224120683933e-07,3.5054511064851857e-07,5.271355734595254e-07,-4.5518429192631357e-07,2.976844748586891e-06,8.602287728870106e-07,-2.491490731368502e-07,2.96395545183327e-08,-1.5142314701373829e-06,2.15465275548326e-07,2.7115511571691234e-06,-2.5886978457209415e-06,7.687986873034033e-07,-6.148629789233467e-07,8.748118708131153e-07,5.498362625274679e-06,4.868075757763527e-06,3.551571235829065e-06,-5.080981378590949e-06,2.9666798000115197e-07,-5.501324800233055e-07,-1.757072034357046e-07,-1.8216934224259846e-07,1.3080773691575968e-06,-1.0877118329162469e-05,-1.1945001318455397e-05,2.962659516734463e-06,-2.255860422303604e-07,2.4346968245915493e-06,0.00018039476828674925,-0.0001026210782195684,5.781986147393096e-07,7.767590879156591e-07,7.718776596084142e-07,4.1485399466770095e-07,0.00012337279872415654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shadowlass,-0.9999999743794038,4.5190682616172157e-07,4.8638419162788355e-06,9.471607365896539e-06,-7.144499514843019e-07,3.0050261548694135e-06,6.265146519020548e-07,5.315315684177298e-07,1.029191466209518e-06,-1.9497107476679943e-07,-9.684603789328083e-07,-1.4729441781923911e-06,-3.222270491980629e-07,1.9317332028259584e-07,-4.650650753220521e-07,6.249784715988968e-07,1.4698459842946152e-07,-1.209297188009862e-06,-7.510436489273207e-07,-1.828243295143289e-06,1.7815265836698019e-06,-1.576996263272565e-06,-2.5198901807739266e-06,3.2910964865673345e-06,-1.1983315914146073e-06,-1.9255779448011613e-06,3.939999833474979e-06,-8.492676637507371e-07,-3.668207689419514e-07,-5.186361578138312e-07,-6.335032319708337e-07,9.008370126793471e-07,9.406193446409292e-07,4.848511411917593e-07,2.399609914129754e-06,1.6767738075573757e-07,3.424235791753655e-07,3.981573793992402e-07,-3.38125249974305e-07,2.5177150748513023e-06,6.724243369693358e-07,-1.3582987895147828e-07,-2.9801320311023424e-08,-1.3953598715090186e-06,5.673636997833322e-08,2.3628040249016694e-06,-2.070745286820981e-06,5.96088732469338e-07,-4.789409140803046e-07,7.825689913832482e-07,4.712460868637729e-06,4.3129659954298985e-06,3.05452541068123e-06,-4.419005173184505e-06,3.406859653234937e-07,-5.810100101839623e-07,-2.2665415533881124e-07,-4.802502360313073e-08,9.102792309506896e-07,-9.367083638114438e-06,-1.031016324118074e-05,2.6496365854987792e-06,-3.5821571530023867e-07,1.9945649536496994e-06,0.00018058700184387237,-0.00010245985042011678,4.0793758408404765e-07,4.0792938164379507e-07,4.053646062062826e-07,3.5064338490058106e-07,4.016650033987329e-07,8.744969846166528e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spacefungi,-0.9999999705125147,5.349483685652893e-07,6.006084403952965e-06,1.1259091493427472e-05,-9.771540559536467e-07,3.526280098798614e-06,7.357937302453639e-07,5.608529493459232e-07,1.468716681114554e-06,-2.0201314716722278e-07,-9.694604026254209e-07,-1.626641786238154e-06,-2.680885055687577e-07,4.691107506734868e-07,-6.964236319671798e-07,6.515142187322182e-07,2.1586537661875034e-07,-1.3290043817452543e-06,-8.658843887486878e-07,-2.1090445840016847e-06,2.5541621119649377e-06,-1.935996197001589e-06,-3.536763892962741e-06,4.5203634355063686e-06,-1.2254264475411453e-06,-2.8692562113939168e-06,4.781098493557058e-06,-1.2273148164803507e-06,-3.14415811468635e-07,-6.177432191776137e-07,-8.376782061061851e-07,9.680576495586838e-07,9.87937201029092e-07,7.889568244082616e-07,2.816743722601922e-06,2.222436023907901e-07,3.505432380334683e-07,5.271341809470218e-07,-4.5518571880609444e-07,2.976845152439094e-06,8.602303148122308e-07,-2.491403858518955e-07,2.9638782294995097e-08,-1.5142327935123991e-06,2.154631384041244e-07,2.7115489221290645e-06,-2.588697922555625e-06,7.688040568966841e-07,-6.148610692350453e-07,8.748163188145302e-07,5.49836352153067e-06,4.86807561685873e-06,3.551568804954299e-06,-5.0809810976749155e-06,2.966657759539665e-07,-5.501306377718129e-07,-1.7570360652282682e-07,-1.8217203606823544e-07,1.3080773568967614e-06,-1.0877119326781764e-05,-1.194500523916321e-05,2.962659517909681e-06,-2.2558965106825828e-07,2.4346940467373083e-06,0.0001803947680619687,-0.00010262108275293548,5.781921055441743e-07,7.767544535405469e-07,7.718757539289944e-07,4.1484630473418796e-07,7.656764328798735e-07,5.631387962942996e-07,0.0001233691319992224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
